volume_nm3,volume_voxels,aspect_ratio,sphericity,equiv_diameter_nm,nearest_neighbor_nm
6.159780000000000000e+08,2.281400000000000000e+04,1.137931034482758674e+00,1.540899742394685745e-03,1.055655447221078248e+03,7.882586515066939228e+02
3.259710000000000000e+08,1.207300000000000000e+04,1.380952380952380931e+00,1.008130842819809914e-03,8.538733271300037586e+02,5.362502217965482032e+02
2.876850000000000000e+08,1.065500000000000000e+04,1.473684210526315708e+00,9.275608463212847710e-04,8.190420489048412946e+02,6.303665186928590174e+02
6.156000000000000000e+07,2.280000000000000000e+03,9.750000000000000000e+00,3.318409435451030731e-04,4.898916039012057695e+02,5.778521579075595582e+02
3.367170000000000000e+08,1.247100000000000000e+04,1.272727272727272707e+00,1.030166982673108578e-03,8.631550326102264989e+02,4.694348819110631439e+02
2.954610000000000000e+08,1.094300000000000000e+04,1.333333333333333259e+00,9.442007867619395256e-04,8.263559916164726928e+02,6.437958117360167307e+02
1.871370000000000000e+08,6.931000000000000000e+03,1.149999999999999911e+00,6.963656633161008358e-04,7.096654795389143828e+02,5.862402292764372760e+02
1.843560000000000000e+08,6.828000000000000000e+03,2.000000000000000000e+00,6.894494872540235519e-04,7.061325285902833002e+02,6.611241559537699004e+02
1.322730000000000000e+08,4.899000000000000000e+03,1.375000000000000000e+00,5.525586311705410480e-04,6.321558972979587452e+02,6.477745027883639750e+02
3.332610000000000000e+08,1.234300000000000000e+04,1.285714285714285809e+00,1.023105811327695847e-03,8.601917842862784482e+02,6.801506239209484193e+02
7.757100000000000000e+07,2.873000000000000000e+03,1.818181818181818121e+00,3.871362423524260521e-04,5.291355280733175732e+02,6.241140838242255313e+02
3.914730000000000000e+08,1.449900000000000000e+04,2.166666666666666519e+00,1.139021944254636765e-03,9.076137442421847936e+02,6.241140838242255313e+02
3.052890000000000000e+08,1.130700000000000000e+04,1.555555555555555580e+00,9.650245192460715771e-04,8.354186725434931304e+02,6.831953425743613479e+02
1.048680000000000000e+08,3.884000000000000000e+03,1.357142857142857206e+00,4.733251698780804873e-04,5.850793735200107903e+02,6.822202922605214326e+02
5.891400000000000000e+07,2.182000000000000000e+03,7.000000000000000000e+00,3.222626110073179007e-04,4.827696532864679284e+02,4.694348819110631439e+02
2.583900000000000000e+07,9.570000000000000000e+02,3.799999999999999822e+00,1.860293123172596097e-04,3.667969309570315204e+02,4.913735627608751315e+02
4.018950000000000000e+08,1.488500000000000000e+04,1.120000000000000107e+00,1.159149222075939178e-03,9.155976309124082491e+02,7.082526479025644903e+02
4.234950000000000000e+08,1.568500000000000000e+04,1.500000000000000000e+00,1.200318336486816406e-03,9.317152879623804438e+02,6.127871745762342925e+02
2.901690000000000000e+08,1.074700000000000000e+04,1.300000000000000044e+00,9.328924352303147316e-04,8.213926207504772492e+02,5.825412167432858723e+02
1.175040000000000000e+08,4.352000000000000000e+03,1.250000000000000000e+00,5.106218159198760986e-04,6.076936190775519435e+02,6.318454441706934404e+02
3.264840000000000000e+08,1.209200000000000000e+04,1.173913043478260976e+00,1.009188243187963963e-03,8.543210228137601234e+02,6.227080934208064491e+02
1.127790000000000000e+08,4.177000000000000000e+03,1.692307692307692291e+00,4.968398134224116802e-04,5.994365301903919772e+02,5.975132904405994623e+02
2.147580000000000000e+08,7.954000000000000000e+03,1.210526315789473673e+00,7.633033092133700848e-04,7.429910394689495661e+02,6.380554542295164993e+02
2.183490000000000000e+08,8.087000000000000000e+03,1.100000000000000089e+00,7.717886473983526230e-04,7.471093902382990564e+02,4.506124321899676488e+02
7.859700000000000000e+07,2.911000000000000000e+03,2.200000000000000178e+00,3.905424382537603378e-04,5.314582042645907904e+02,6.827406330259617562e+02
1.686420000000000000e+08,6.246000000000000000e+03,1.562500000000000000e+00,6.496928399428725243e-04,6.854709283789087522e+02,6.782295948625800293e+02
7.782210000000000000e+08,2.882300000000000000e+04,1.642857142857142794e+00,1.800803001970052719e-03,1.141216672620916825e+03,7.718031925365755797e+02
3.783240000000000000e+08,1.401200000000000000e+04,1.120000000000000107e+00,1.113371690735220909e-03,8.973359973383853685e+02,5.651281336398548092e+02
2.990790000000000000e+08,1.107700000000000000e+04,1.136363636363636465e+00,9.518931619822978973e-04,8.297153011563372047e+02,6.227133755476950228e+02
2.993490000000000000e+08,1.108700000000000000e+04,1.285714285714285809e+00,9.524659835733473301e-04,8.299649071703586287e+02,7.105056662367103399e+02
1.910520000000000000e+08,7.076000000000000000e+03,1.437500000000000000e+00,7.060443167574703693e-04,7.145802170199108332e+02,6.944843894246187119e+02
3.607740000000000000e+08,1.336200000000000000e+04,1.318181818181818121e+00,1.078667817637324333e-03,8.832402861090088209e+02,6.700536100162534012e+02
3.518100000000000000e+07,1.303000000000000000e+03,5.250000000000000000e+00,2.285263908561319113e-04,4.065399092192917578e+02,4.506124321899676488e+02
2.957580000000000000e+08,1.095400000000000000e+04,1.130434782608695565e+00,9.448335040360689163e-04,8.266327856660333282e+02,7.076707907851513255e+02
2.659770000000000000e+08,9.851000000000000000e+03,1.142857142857142794e+00,8.802924421615898609e-04,7.979000402349312253e+02,6.743716860064918137e+02
3.139020000000000000e+08,1.162600000000000000e+04,1.428571428571428603e+00,9.830908384174108505e-04,8.432023731237231914e+02,6.969777152694664437e+02
2.033100000000000000e+07,7.530000000000000000e+02,1.750000000000000000e+00,1.585513964528217912e-04,3.386257963283313757e+02,5.651683470601294630e+02
2.458890000000000000e+08,9.107000000000000000e+03,1.823529411764705843e+00,8.353920420631766319e-04,7.772847721230108391e+02,6.564306346830398979e+02
1.315980000000000000e+08,4.874000000000000000e+03,1.399999999999999911e+00,5.506771849468350410e-04,6.310787484397062599e+02,5.975132904405994623e+02
2.587140000000000000e+08,9.582000000000000000e+03,1.250000000000000000e+00,8.641932508908212185e-04,7.905701931552540600e+02,6.611241559537699004e+02
1.395360000000000000e+08,5.168000000000000000e+03,1.250000000000000000e+00,5.726049421355128288e-04,6.435207409224759658e+02,6.617998875507723824e+02
2.246670000000000000e+08,8.321000000000000000e+03,1.199999999999999956e+00,7.866057567298412323e-04,7.542469360285259654e+02,6.328819813113684631e+02
5.799600000000000000e+07,2.148000000000000000e+03,1.818181818181818121e+00,3.189061826560646296e-04,4.802490041302802410e+02,5.835067832309846381e+02
5.632200000000000000e+07,2.086000000000000000e+03,2.857142857142857206e+00,3.127396339550614357e-04,4.755831750718632520e+02,4.516361430716750647e+02
6.995700000000000000e+07,2.591000000000000000e+03,2.222222222222222321e+00,3.613696899265050888e-04,5.112235497776529201e+02,4.542373940435521149e+02
6.547500000000000000e+07,2.425000000000000000e+03,3.571428571428571619e+00,3.457651764620095491e-04,5.000640435129093930e+02,6.490654741772129910e+02
9.857700000000000000e+07,3.651000000000000000e+03,1.125000000000000000e+00,4.542008973658084869e-04,5.731377198841744303e+02,6.523852786536663189e+02
7.279200000000000000e+07,2.696000000000000000e+03,1.214285714285714191e+00,3.710678720381110907e-04,5.180380698437401179e+02,6.080932450568427612e+02
2.052000000000000000e+08,7.600000000000000000e+03,1.800000000000000044e+00,7.404842181131243706e-04,7.318008530071219866e+02,5.976751497830225617e+02
2.858490000000000000e+08,1.058700000000000000e+04,1.190476190476190466e+00,9.236101177521049976e-04,8.172959590451094982e+02,6.454651799046041560e+02
2.148930000000000000e+08,7.959000000000000000e+03,1.500000000000000000e+00,7.636231603100895882e-04,7.431466918469621987e+02,6.449623010410568895e+02
9.601200000000000000e+07,3.556000000000000000e+03,1.125000000000000000e+00,4.462873621378093958e-04,5.681229036611905485e+02,6.328819813113684631e+02
1.492290000000000000e+08,5.527000000000000000e+03,1.111111111111111160e+00,5.988247576169669628e-04,6.580893594452837760e+02,6.034573982136954555e+02
6.004800000000000000e+07,2.224000000000000000e+03,2.777777777777777679e+00,3.263848193455487490e-04,4.858475028798116000e+02,4.843191338178089609e+02
1.777950000000000000e+08,6.585000000000000000e+03,1.625000000000000000e+00,6.729931337758898735e-04,6.976543509142696848e+02,5.818194272824836162e+02
2.545830000000000000e+08,9.429000000000000000e+03,3.454545454545454586e+00,8.549693156965076923e-04,7.863398026847174833e+02,5.325481527772080881e+02
1.215810000000000000e+08,4.503000000000000000e+03,1.333333333333333259e+00,5.223657935857772827e-04,6.146421834076928690e+02,6.481698607336730902e+02
6.021000000000000000e+06,2.230000000000000000e+02,2.200000000000000178e+00,7.044389349175617099e-05,2.257130494751218066e+02,4.516361430716750647e+02
7.857000000000000000e+06,2.910000000000000000e+02,1.833333333333333259e+00,8.412054739892482758e-05,2.466527964100109500e+02,4.542373940435521149e+02
2.111130000000000000e+08,7.819000000000000000e+03,1.444444444444444420e+00,7.546418346464633942e-04,7.387635365674627792e+02,6.771708342085687491e+02
6.520500000000000000e+07,2.415000000000000000e+03,1.545454545454545414e+00,3.448139759711921215e-04,4.993757232437008611e+02,6.025276025873619119e+02
3.305070000000000000e+08,1.224100000000000000e+04,2.000000000000000000e+00,1.017461647279560566e-03,8.578157448325450787e+02,6.293927817665640987e+02
1.537110000000000000e+08,5.693000000000000000e+03,1.600000000000000089e+00,6.107556982897222042e-04,6.646129132048060910e+02,6.468268085966637955e+02
2.200770000000000000e+08,8.151000000000000000e+03,1.368421052631578982e+00,7.758552092127501965e-04,7.490750725136969095e+02,6.549734471946960639e+02
5.198310000000000000e+08,1.925300000000000000e+04,2.000000000000000000e+00,1.376065309159457684e-03,9.975955829685060507e+02,6.002483724738949604e+02
1.910790000000000000e+08,7.077000000000000000e+03,1.625000000000000000e+00,7.061108481138944626e-04,7.146138775888531427e+02,6.762942019237018485e+02
3.764340000000000000e+08,1.394200000000000000e+04,1.590909090909090828e+00,1.109660486690700054e-03,8.958392228918992259e+02,4.872305808525870248e+02
1.726650000000000000e+08,6.395000000000000000e+03,1.157894736842105310e+00,6.599845946766436100e-04,6.908788486261188382e+02,6.323816766082304639e+02
2.851200000000000000e+07,1.056000000000000000e+03,1.444444444444444420e+00,1.986473216675221920e-04,3.790324156623526051e+02,6.290500460360958641e+02
2.303100000000000000e+07,8.530000000000000000e+02,1.550000000000000000e+01,1.722950401017442346e-04,3.529973060386426482e+02,6.002483724738949604e+02
2.565000000000000000e+06,9.500000000000000000e+01,1.450000000000000000e+01,3.988312528235837817e-05,1.698359333873081880e+02,5.305937754826919672e+02
2.418390000000000000e+08,8.957000000000000000e+03,1.263157894736842035e+00,8.261936018243432045e-04,7.729936127474995828e+02,6.116853649694847945e+02
1.747440000000000000e+08,6.472000000000000000e+03,1.263157894736842035e+00,6.652717711403965950e-04,6.936406717472900709e+02,6.027887847561454464e+02
1.320570000000000000e+08,4.891000000000000000e+03,1.312500000000000000e+00,5.519569385796785355e-04,6.318116091790467408e+02,6.323816766082304639e+02
9.671400000000000000e+07,3.582000000000000000e+03,1.133333333333333304e+00,4.484601086005568504e-04,5.695041691964461279e+02,6.002698025114303846e+02
2.066850000000000000e+08,7.655000000000000000e+03,1.764705882352941124e+00,7.440524641424417496e-04,7.335619207000237338e+02,6.917835342210183853e+02
6.430320000000000000e+08,2.381600000000000000e+04,1.321428571428571397e+00,1.585693797096610069e-03,1.070889485541423483e+03,7.297461217422187474e+02
2.707020000000000000e+08,1.002600000000000000e+04,1.888888888888888840e+00,8.906872244551777840e-04,8.025971514947515288e+02,6.730957852308296196e+02
1.571670000000000000e+08,5.821000000000000000e+03,1.466666666666666563e+00,6.198764313012361526e-04,6.695570394205919911e+02,5.842829726183354069e+02
4.649400000000000000e+07,1.722000000000000000e+03,6.000000000000000000e+00,2.752087020780891180e-04,4.461347952164057915e+02,4.316657648559025802e+02
3.321000000000000000e+07,1.230000000000000000e+03,9.666666666666666075e+00,2.199092414230108261e-04,3.988014705735283769e+02,4.158140041474354689e+02
5.778000000000000000e+06,2.140000000000000000e+02,1.700000000000000000e+01,6.853555532870814204e-05,2.226347599868890654e+02,4.872305808525870248e+02
3.906900000000000000e+07,1.447000000000000000e+03,1.600000000000000089e+00,2.450675237923860550e-04,4.209959238906399719e+02,4.654970501364662141e+02
4.676400000000000000e+07,1.732000000000000000e+03,1.600000000000000089e+00,2.762731746770441532e-04,4.469967270253548577e+02,4.654970501364662141e+02
1.850040000000000000e+08,6.852000000000000000e+03,2.214285714285714413e+00,6.910641095601022243e-04,7.069588985995681014e+02,6.342543154829296554e+02
2.745900000000000000e+07,1.017000000000000000e+03,2.142857142857142794e+00,1.937257766257971525e-04,3.743076457398115053e+02,4.918351156177001258e+02
2.270160000000000000e+08,8.408000000000000000e+03,1.142857142857142794e+00,7.920791395008563995e-04,7.568664973139684662e+02,6.623670130420117630e+02
2.402730000000000000e+08,8.899000000000000000e+03,1.368421052631578982e+00,8.226230856962502003e-04,7.713215219875495450e+02,4.158140041474354689e+02
1.253205000000000000e+09,4.641500000000000000e+04,1.222222222222222321e+00,2.474071923643350601e-03,1.337645908650081992e+03,8.375909264542414121e+02
4.995810000000000000e+08,1.850300000000000000e+04,1.111111111111111160e+00,1.340092741884291172e-03,9.844698728606604163e+02,7.259770004141997788e+02
3.313440000000000000e+08,1.227200000000000000e+04,1.083333333333333259e+00,1.019178656861186028e-03,8.585392661008789901e+02,7.080346711840591070e+02
1.131678000000000000e+09,4.191400000000000000e+04,1.437500000000000000e+00,2.311423420906066895e-03,1.292929219251079303e+03,8.692279084883672340e+02
1.485270000000000000e+08,5.501000000000000000e+03,1.533333333333333437e+00,5.969452904537320137e-04,6.570558135979072176e+02,5.908872251264377837e+02
1.380240000000000000e+08,5.112000000000000000e+03,1.333333333333333259e+00,5.684609641321003437e-04,6.411879161048963169e+02,5.835067832309846381e+02
2.897640000000000000e+08,1.073200000000000000e+04,1.181818181818181879e+00,9.320242097601294518e-04,8.210102930929565446e+02,7.123881100827342152e+02
2.103570000000000000e+08,7.791000000000000000e+03,1.199999999999999956e+00,7.528392015956342220e-04,7.378806393575166567e+02,6.290500460360958641e+02
1.722870000000000000e+08,6.381000000000000000e+03,1.500000000000000000e+00,6.590209668502211571e-04,6.903743205722452103e+02,6.789123318399335858e+02
2.282580000000000000e+08,8.454000000000000000e+03,1.199999999999999956e+00,7.949654245749115944e-04,7.582442549601211113e+02,6.025276025873619119e+02
2.230470000000000000e+08,8.261000000000000000e+03,1.473684210526315708e+00,7.828198722563683987e-04,7.524296854358614155e+02,6.620077445840391874e+02
3.867480000000000000e+08,1.432400000000000000e+04,1.333333333333333259e+00,1.129838405176997185e-03,9.039473821945332475e+02,6.136820624030103772e+02
5.397300000000000000e+07,1.999000000000000000e+03,1.333333333333333259e+00,3.039825242012739182e-04,4.688774127837196488e+02,5.963517974678501332e+02
3.301020000000000000e+08,1.222600000000000000e+04,1.894736842105263053e+00,1.016630209051072598e-03,8.574652153129538874e+02,6.689374637850628460e+02
2.673540000000000000e+08,9.902000000000000000e+03,1.421052631578947345e+00,8.833280880935490131e-04,7.992746174034275555e+02,6.909300704805719988e+02
1.677510000000000000e+08,6.213000000000000000e+03,1.111111111111111160e+00,6.474024849012494087e-04,6.842615946384070185e+02,4.918351156177001258e+02
1.284660000000000000e+08,4.758000000000000000e+03,1.466666666666666563e+00,5.419048829935491085e-04,6.260319906543049910e+02,5.647533850579720820e+02
3.434400000000000000e+07,1.272000000000000000e+03,3.333333333333333481e+00,2.248872478958219290e-04,4.032899669117203416e+02,5.121485493577880561e+02
2.138400000000000000e+08,7.920000000000000000e+03,1.100000000000000089e+00,7.611265755258500576e-04,7.419308695153051758e+02,7.109556035886540712e+02
2.399490000000000000e+08,8.887000000000000000e+03,1.199999999999999956e+00,8.218833827413618565e-04,7.709746657195354373e+02,6.564306346830398979e+02
2.755890000000000000e+08,1.020700000000000000e+04,1.399999999999999911e+00,9.013749659061431885e-04,8.073981541543989806e+02,6.495616104217886004e+02
1.613790000000000000e+08,5.977000000000000000e+03,5.714285714285714413e+00,6.309025338850915432e-04,6.754856581588539939e+02,4.820644710323148843e+02
2.226420000000000000e+08,8.246000000000000000e+03,1.263157894736842035e+00,7.818719604983925819e-04,7.519739987416550093e+02,5.778521579075595582e+02
2.899800000000000000e+07,1.074000000000000000e+03,3.799999999999999822e+00,2.008983137784525752e-04,3.811738871815435346e+02,2.866332588798103416e+02
5.537160000000000000e+08,2.050800000000000000e+04,1.439999999999999947e+00,1.435232581570744514e-03,1.018816923071723863e+03,6.711053742409519600e+02
2.935980000000000000e+08,1.087400000000000000e+04,1.399999999999999911e+00,9.402275318279862404e-04,8.246154930746390619e+02,5.976751497830225617e+02
8.333010000000000000e+08,3.086300000000000000e+04,1.333333333333333259e+00,1.884801080450415611e-03,1.167529224505499087e+03,8.017318054132382485e+02
3.645270000000000000e+08,1.350100000000000000e+04,1.166666666666666741e+00,1.086135627701878548e-03,8.862924023408298808e+02,6.834061777537416447e+02
2.662740000000000000e+08,9.862000000000000000e+03,1.285714285714285809e+00,8.809476275928318501e-04,7.981969182369768987e+02,6.493699425656194535e+02
4.798170000000000000e+08,1.777100000000000000e+04,1.360000000000000098e+00,1.304511795751750469e-03,9.713125561817248581e+02,6.458266081525317759e+02
3.761100000000000000e+08,1.393000000000000000e+04,1.409090909090909172e+00,1.109023811295628548e-03,8.955821302610808061e+02,6.696635611165586397e+02
3.544290000000000000e+08,1.312700000000000000e+04,1.166666666666666741e+00,1.065983320586383343e-03,8.780317268875746777e+02,6.836210021524652802e+02
3.468420000000000000e+08,1.284600000000000000e+04,1.227272727272727293e+00,1.050716033205389977e-03,8.717213575306207076e+02,6.468268085966637955e+02
7.733880000000000000e+08,2.864400000000000000e+04,1.322580645161290258e+00,1.793339615687727928e-03,1.138849325639409926e+03,7.132800510970316736e+02
9.174600000000000000e+07,3.398000000000000000e+03,1.428571428571428603e+00,4.329678777139633894e-04,5.595808437692194275e+02,5.242157582560610081e+02
2.573100000000000000e+08,9.530000000000000000e+03,1.619047619047619069e+00,8.610638906247913837e-04,7.891374985106166378e+02,6.481698607336730902e+02
1.445310000000000000e+08,5.353000000000000000e+03,1.352941176470588314e+00,5.861897952854633331e-04,6.511096446052199553e+02,6.132695986250727174e+02
3.112560000000000000e+08,1.152800000000000000e+04,1.130434782608695565e+00,9.775584330782294273e-04,8.408264596513748756e+02,6.642783666745712026e+02
2.447010000000000000e+08,9.063000000000000000e+03,1.142857142857142794e+00,8.326990646310150623e-04,7.760309469461705021e+02,6.309165007533251810e+02
2.186730000000000000e+08,8.099000000000000000e+03,1.444444444444444420e+00,7.725519826635718346e-04,7.474787435997828879e+02,6.311197221469730039e+02
3.943080000000000000e+08,1.460400000000000000e+04,1.173913043478260976e+00,1.144514535553753376e-03,9.097994194667936654e+02,6.609523593202954999e+02
4.305960000000000000e+08,1.594800000000000000e+04,2.294117647058823373e+00,1.213698764331638813e-03,9.368939969870507412e+02,6.265987740749415025e+02
4.541400000000000000e+07,1.682000000000000000e+03,1.250000000000000000e+00,2.709302061703056097e-04,4.426533049444828407e+02,4.316657648559025802e+02
6.424380000000000000e+08,2.379400000000000000e+04,1.583333333333333259e+00,1.584717072546482086e-03,1.070559639684561489e+03,6.481628526068440124e+02
4.061880000000000000e+08,1.504400000000000000e+04,1.166666666666666741e+00,1.167389098554849625e-03,9.188461970503706198e+02,6.328230654440143326e+02
4.011660000000000000e+08,1.485800000000000000e+04,1.304347826086956541e+00,1.157746999524533749e-03,9.150436929795217793e+02,6.374276459549502079e+02
3.066120000000000000e+08,1.135600000000000000e+04,1.173913043478260976e+00,9.678105125203728676e-04,8.366237232263243868e+02,6.365566227974959475e+02
2.698110000000000000e+08,9.993000000000000000e+03,2.769230769230769162e+00,8.887316798791289330e-04,8.017156162205877763e+02,6.512068509598681203e+02
1.908360000000000000e+08,7.068000000000000000e+03,1.555555555555555580e+00,7.055121241137385368e-04,7.143108182320721653e+02,6.002698025114303846e+02
2.929770000000000000e+08,1.085100000000000000e+04,2.399999999999999911e+00,9.389013284817337990e-04,8.240336910979814320e+02,5.866927408808676319e+02
3.352590000000000000e+08,1.241700000000000000e+04,1.399999999999999911e+00,1.027190941385924816e-03,8.619073965190691524e+02,6.560081881630658245e+02
1.402110000000000000e+08,5.193000000000000000e+03,1.375000000000000000e+00,5.744501249864697456e-04,6.445567410704703661e+02,5.973588093476329277e+02
1.303020000000000000e+08,4.826000000000000000e+03,1.533333333333333437e+00,5.470557953231036663e-04,6.290002525328105776e+02,5.567585087291388390e+02
3.150090000000000000e+08,1.166700000000000000e+04,1.800000000000000044e+00,9.854007512331008911e-04,8.441924166259208278e+02,6.265987740749415025e+02
3.157920000000000000e+08,1.169600000000000000e+04,1.399999999999999911e+00,9.870328940451145172e-04,8.448912916262991075e+02,5.990711627086305953e+02
1.331100000000000000e+07,4.930000000000000000e+02,1.375000000000000000e+00,1.195468212245032191e-04,2.940383793432328048e+02,2.866332588798103416e+02
3.095820000000000000e+08,1.146600000000000000e+04,1.350000000000000089e+00,9.740502573549747467e-04,8.393163689064093660e+02,6.495575227425036928e+02
2.364120000000000000e+08,8.756000000000000000e+03,1.611111111111111160e+00,8.137867553159594536e-04,7.671676801559564183e+02,4.894660767077409673e+02
1.380240000000000000e+08,5.112000000000000000e+03,2.000000000000000000e+00,5.684609641321003437e-04,6.411879161048963169e+02,6.565341178483744216e+02
1.669950000000000000e+08,6.185000000000000000e+03,2.125000000000000000e+00,6.454559043049812317e-04,6.832321306879000531e+02,5.683643637824831103e+02
6.408720000000000000e+08,2.373600000000000000e+04,1.370370370370370461e+00,1.582140685059130192e-03,1.069689070360260075e+03,7.022652496483977984e+02
1.464750000000000000e+08,5.425000000000000000e+03,1.000000000000000000e+00,5.914344219490885735e-04,6.540158820165158886e+02,6.024298661052658872e+02
8.048700000000000000e+07,2.981000000000000000e+03,1.357142857142857206e+00,3.967784577980637550e-04,5.356844494587007830e+02,5.631495099506803399e+02
4.595400000000000000e+08,1.702000000000000000e+04,1.239999999999999991e+00,1.267495565116405487e-03,9.574326477744939439e+02,6.816835966354178709e+02
2.357100000000000000e+08,8.730000000000000000e+03,1.611111111111111160e+00,8.121749269776046276e-04,7.664075866896052958e+02,6.293927817665640987e+02
7.014600000000000000e+07,2.598000000000000000e+03,1.142857142857142794e+00,3.620202478487044573e-04,5.116835198006475594e+02,5.084003287250426979e+02
7.676100000000000000e+07,2.843000000000000000e+03,7.200000000000000178e+00,3.844365419354289770e-04,5.272873274471251079e+02,4.746004212715602080e+02
2.629800000000000000e+07,9.740000000000000000e+02,1.555555555555555580e+00,1.882259093690663576e-04,3.689561038971261837e+02,7.132800510970316736e+02
4.335660000000000000e+08,1.605800000000000000e+04,1.120000000000000107e+00,1.219273312017321587e-03,9.390431128224936401e+02,6.379201064916803716e+02
4.702590000000000000e+08,1.741700000000000000e+04,2.687500000000000000e+00,1.287129707634449005e-03,9.648197046905080470e+02,6.528271977005053941e+02
1.565190000000000000e+08,5.797000000000000000e+03,6.833333333333333037e+00,6.181714707054197788e-04,6.686355766503447740e+02,5.334348261073632784e+02
1.293300000000000000e+08,4.790000000000000000e+03,1.399999999999999911e+00,5.443318514153361320e-04,6.274323185201370734e+02,6.379037738330873708e+02
2.157570000000000000e+08,7.991000000000000000e+03,1.277777777777777679e+00,7.656686357222497463e-04,7.441413266087529337e+02,6.711178949899156123e+02
1.697760000000000000e+08,6.288000000000000000e+03,1.352941176470588314e+00,6.526021170429885387e-04,6.870039355611017982e+02,5.256284483745250782e+02
3.199500000000000000e+07,1.185000000000000000e+03,1.750000000000000000e+00,2.145123726222664118e-04,3.938774921471805897e+02,5.256284483745250782e+02
2.255310000000000000e+08,8.353000000000000000e+03,1.250000000000000000e+00,7.886211387813091278e-04,7.552125662869570988e+02,5.444302422211970907e+02
2.472120000000000000e+08,9.156000000000000000e+03,2.285714285714285587e+00,8.383858948945999146e-04,7.786763335093249907e+02,6.076111205086109521e+02
1.050030000000000000e+08,3.889000000000000000e+03,1.333333333333333259e+00,4.737312847282737494e-04,5.853303297888903671e+02,5.631495099506803399e+02
3.303180000000000000e+08,1.223400000000000000e+04,1.722222222222222321e+00,1.017073635011911392e-03,8.576522000466383133e+02,6.700536100162534012e+02
2.303910000000000000e+08,8.533000000000000000e+03,1.611111111111111160e+00,7.999102235771715641e-04,7.605987882179199460e+02,6.865108848141676390e+02
1.999350000000000000e+08,7.405000000000000000e+03,1.157894736842105310e+00,7.277632830664515495e-04,7.254877241829937020e+02,6.140419149750458701e+02
9.505620000000000000e+08,3.520600000000000000e+04,1.088235294117646967e+00,2.057711826637387276e-03,1.219908550921849610e+03,7.790511395388085703e+02
5.567400000000000000e+07,2.062000000000000000e+03,1.363636363636363535e+00,3.103362687397748232e-04,4.737522303811053348e+02,5.739535222598315158e+02
2.182950000000000000e+08,8.085000000000000000e+03,2.000000000000000000e+00,7.716614054515957832e-04,7.470477958285027853e+02,6.189367060569275054e+02
1.225800000000000000e+08,4.540000000000000000e+03,3.100000000000000089e+00,5.252233240753412247e-04,6.163210460790560319e+02,3.926447612148208464e+02
3.066120000000000000e+08,1.135600000000000000e+04,1.631578947368421018e+00,9.678105125203728676e-04,8.366237232263243868e+02,5.831920635445617336e+02
1.013310000000000000e+08,3.753000000000000000e+03,1.125000000000000000e+00,4.626215086318552494e-04,5.784261278756517868e+02,5.726983089187489213e+02
1.618920000000000000e+08,5.996000000000000000e+03,1.411764705882353033e+00,6.322388653643429279e-04,6.762006574394326890e+02,5.334348261073632784e+02
2.071710000000000000e+08,7.673000000000000000e+03,1.470588235294117752e+00,7.452183635905385017e-04,7.341364375154934123e+02,5.796601811120210641e+02
4.230900000000000000e+07,1.567000000000000000e+03,1.699999999999999956e+00,2.584358444437384605e-04,4.323260246237397837e+02,5.804967267867175451e+02
1.832220000000000000e+08,6.786000000000000000e+03,1.294117647058823595e+00,6.866193143650889397e-04,7.046817092110414933e+02,6.325959348365905726e+02
3.342600000000000000e+07,1.238000000000000000e+03,1.875000000000000000e+00,2.208617515861988068e-04,3.996642130581099650e+02,3.926447612148208464e+02
1.416420000000000000e+08,5.246000000000000000e+03,1.399999999999999911e+00,5.783520173281431198e-04,6.467421152156007338e+02,6.327011335138166714e+02
8.083800000000000000e+07,2.994000000000000000e+03,1.285714285714285809e+00,3.979311441071331501e-04,5.364620184200356334e+02,5.590433941663102360e+02
5.492070000000000000e+08,2.034100000000000000e+04,1.666666666666666741e+00,1.427430426701903343e-03,1.016043918074904809e+03,6.791917165525937889e+02
3.294270000000000000e+08,1.220100000000000000e+04,1.173913043478260976e+00,1.015243935398757458e-03,8.568803617666238779e+02,5.624778046841962578e+02
1.644300000000000000e+07,6.090000000000000000e+02,6.666666666666666963e+00,1.376316358800977468e-04,3.154962087782448634e+02,5.951856837216529357e+02
2.027700000000000000e+07,7.510000000000000000e+02,1.714285714285714191e+00,1.582705153850838542e-04,3.383257290056258739e+02,5.567585087291388390e+02
2.402460000000000000e+08,8.898000000000000000e+03,2.000000000000000000e+00,8.225615019910037518e-04,7.712926292125005148e+02,5.759178569408105659e+02
1.553310000000000000e+08,5.753000000000000000e+03,1.111111111111111160e+00,6.150394910946488380e-04,6.669396008782343870e+02,5.377756461807647383e+02
8.488800000000000000e+07,3.144000000000000000e+03,1.615384615384615419e+00,4.111135494895279408e-04,5.452753850079931226e+02,5.129570037936191511e+02
4.813560000000000000e+08,1.782800000000000000e+04,1.304347826086956541e+00,1.307299709878861904e-03,9.723499340678308727e+02,6.896376403531959340e+02
8.073000000000000000e+06,2.990000000000000000e+02,9.500000000000000000e+00,8.565529424231499434e-05,2.488926719638080556e+02,3.474607820944111722e+02
6.471900000000000000e+07,2.397000000000000000e+03,1.500000000000000000e+00,3.430984506849199533e-04,4.981319429422093208e+02,3.474607820944111722e+02
3.001590000000000000e+08,1.111700000000000000e+04,1.764705882352941124e+00,9.541833424009382725e-04,8.307128258477399640e+02,7.137895421294580274e+02
