3.330000e-02	-9.428062e+04
3.340000e-02	-9.473807e+04
3.350000e-02	-9.516892e+04
3.360000e-02	-9.557561e+04
3.370000e-02	-9.595598e+04
3.380000e-02	-9.631247e+04
3.390000e-02	-9.664289e+04
3.400000e-02	-9.694967e+04
3.410000e-02	-9.723063e+04
3.420000e-02	-9.748819e+04
3.430000e-02	-9.772013e+04
3.440000e-02	-9.792886e+04
3.450000e-02	-9.811217e+04
3.460000e-02	-9.827241e+04
3.470000e-02	-9.840737e+04
3.480000e-02	-9.851939e+04
3.490000e-02	-9.860622e+04
3.500000e-02	-9.867021e+04
3.510000e-02	-9.870907e+04
3.520000e-02	-9.872513e+04
3.530000e-02	-9.871609e+04
3.540000e-02	-9.868425e+04
3.550000e-02	-9.862729e+04
3.560000e-02	-9.854749e+04
3.570000e-02	-9.844252e+04
3.580000e-02	-9.831463e+04
3.590000e-02	-9.816146e+04
3.600000e-02	-9.798527e+04
3.610000e-02	-9.778366e+04
3.620000e-02	-9.755887e+04
3.630000e-02	-9.730850e+04
3.640000e-02	-9.703475e+04
3.650000e-02	-9.673521e+04
3.660000e-02	-9.641209e+04
3.670000e-02	-9.606294e+04
3.680000e-02	-9.568995e+04
3.690000e-02	-9.529070e+04
3.700000e-02	-9.486733e+04
3.710000e-02	-9.441741e+04
3.720000e-02	-9.394310e+04
3.730000e-02	-9.344196e+04
3.740000e-02	-9.291614e+04
3.750000e-02	-9.236320e+04
3.760000e-02	-9.178529e+04
3.770000e-02	-9.117997e+04
3.780000e-02	-9.054941e+04
3.790000e-02	-8.989119e+04
3.800000e-02	-8.920747e+04
3.810000e-02	-8.849586e+04
3.820000e-02	-8.775854e+04
3.830000e-02	-8.699314e+04
3.840000e-02	-8.620188e+04
3.850000e-02	-8.538241e+04
3.860000e-02	-8.453700e+04
3.870000e-02	-8.366334e+04
3.880000e-02	-8.276375e+04
3.890000e-02	-8.183597e+04
3.900000e-02	-8.088238e+04
3.910000e-02	-7.990079e+04
3.920000e-02	-7.889364e+04
3.930000e-02	-7.785884e+04
3.940000e-02	-7.679889e+04
3.950000e-02	-7.571180e+04
3.960000e-02	-7.460017e+04
3.970000e-02	-7.346210e+04
3.980000e-02	-7.230033e+04
3.990000e-02	-7.111304e+04
4.000000e-02	-6.990310e+04
4.010000e-02	-6.866884e+04
4.020000e-02	-6.741324e+04
4.030000e-02	-6.613479e+04
4.040000e-02	-6.483660e+04
4.050000e-02	-6.351730e+04
4.060000e-02	-6.218018e+04
4.070000e-02	-6.082401e+04
4.080000e-02	-5.945223e+04
4.090000e-02	-5.806378e+04
4.100000e-02	-5.666226e+04
4.110000e-02	-5.524677e+04
4.120000e-02	-5.382107e+04
4.130000e-02	-5.238440e+04
4.140000e-02	-5.094066e+04
4.150000e-02	-4.948926e+04
4.160000e-02	-4.803423e+04
4.170000e-02	-4.657509e+04
4.180000e-02	-4.511600e+04
4.190000e-02	-4.365658e+04
4.200000e-02	-4.220107e+04
4.210000e-02	-4.074917e+04
4.220000e-02	-3.930517e+04
4.230000e-02	-3.786882e+04
4.240000e-02	-3.644444e+04
4.250000e-02	-3.503175e+04
4.260000e-02	-3.363506e+04
4.270000e-02	-3.225406e+04
4.280000e-02	-3.089299e+04
4.290000e-02	-2.955144e+04
4.300000e-02	-2.823355e+04
4.310000e-02	-2.693878e+04
4.320000e-02	-2.567110e+04
4.330000e-02	-2.442982e+04
4.340000e-02	-2.321871e+04
4.350000e-02	-2.203686e+04
4.360000e-02	-2.088782e+04
4.370000e-02	-1.977043e+04
4.380000e-02	-1.868799e+04
4.390000e-02	-1.763907e+04
4.400000e-02	-1.662671e+04
4.410000e-02	-1.564920e+04
4.420000e-02	-1.470927e+04
4.430000e-02	-1.380496e+04
4.440000e-02	-1.293871e+04
4.450000e-02	-1.210827e+04
4.460000e-02	-1.131583e+04
4.470000e-02	-1.055887e+04
4.480000e-02	-9.839317e+03
4.490000e-02	-9.154432e+03
4.500000e-02	-8.505911e+03
4.510000e-02	-7.890803e+03
4.520000e-02	-7.310615e+03
4.530000e-02	-6.762223e+03
4.540000e-02	-6.246977e+03
4.550000e-02	-5.761615e+03
4.560000e-02	-5.307368e+03
4.570000e-02	-4.880876e+03
4.580000e-02	-4.483288e+03
4.590000e-02	-4.111180e+03
4.600000e-02	-3.765655e+03
4.610000e-02	-3.443261e+03
4.620000e-02	-3.145084e+03
4.630000e-02	-2.867675e+03
4.640000e-02	-2.612134e+03
4.650000e-02	-2.375037e+03
4.660000e-02	-2.157522e+03
4.670000e-02	-1.956213e+03
4.680000e-02	-1.772303e+03
4.690000e-02	-1.602480e+03
4.700000e-02	-1.448006e+03
4.710000e-02	-1.305645e+03
4.720000e-02	-1.176737e+03
4.730000e-02	-1.058128e+03
4.740000e-02	-9.512432e+02
4.750000e-02	-8.530135e+02
4.760000e-02	-7.649496e+02
4.770000e-02	-6.840692e+02
4.780000e-02	-6.119674e+02
4.790000e-02	-5.457462e+02
4.800000e-02	-4.870822e+02
4.810000e-02	-4.331574e+02
4.820000e-02	-3.857250e+02
4.830000e-02	-3.420428e+02
4.840000e-02	-3.039325e+02
4.850000e-02	-2.687152e+02
4.860000e-02	-2.382825e+02
4.870000e-02	-2.100151e+02
4.880000e-02	-1.858653e+02
4.890000e-02	-1.632690e+02
4.900000e-02	-1.442285e+02
4.910000e-02	-1.262282e+02
4.920000e-02	-1.113137e+02
4.930000e-02	-9.701156e+01
4.940000e-02	-8.540443e+01
4.950000e-02	-7.405530e+01
4.960000e-02	-6.507791e+01
4.970000e-02	-5.606649e+01
4.980000e-02	-4.916016e+01
4.990000e-02	-4.198002e+01
5.000000e-02	-3.668501e+01
5.010000e-02	-3.091970e+01
5.020000e-02	-2.685716e+01
5.030000e-02	-2.216349e+01
5.040000e-02	-1.901917e+01
5.050000e-02	-1.511285e+01
5.060000e-02	-1.262204e+01
5.070000e-02	-9.266986e+00
5.080000e-02	-7.197379e+00
5.090000e-02	-4.209499e+00
5.100000e-02	-2.297335e+00
5.110000e-02	-7.387387e-02
