time, Epsilon_0, Epsilon_1, Epsilon_2, Epsilon_3, Epsilon_4, Epsilon_5, PEEQ, Rate_0, Rate_1, Rate_2, Rate_3, Rate_4, Rate_5
0, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00
0.0001, 0.00000e+00, 0.00000e+00, 0.00000e+00, -1.09798e-18, 1.27728e-18, 4.90228e-19, 4.17094e-18, 0.00000e+00, 0.00000e+00, 0.00000e+00, -1.09798e-14, 1.27728e-14, 4.90228e-15
0.0002, 3.58440e-14, -1.44311e-14, -2.14110e-14, -3.13181e-15, 3.62731e-15, 1.39786e-15, 3.95813e-14, 3.58440e-10, -1.44311e-10, -2.14110e-10, -3.13072e-11, 3.62603e-11, 1.39737e-11
0.0003, 3.43586e-12, -1.38412e-12, -2.05174e-12, -3.00071e-13, 3.47088e-13, 1.33901e-13, 3.79269e-12, 3.40002e-08, -1.36969e-08, -2.03033e-08, -2.96939e-09, 3.43460e-09, 1.32503e-09
0.0004, 8.54319e-11, -3.44170e-11, -5.10149e-11, -7.46588e-12, 8.63049e-12, 3.33071e-12, 9.43064e-11, 8.19961e-07, -3.30329e-07, -4.89632e-07, -7.16581e-08, 8.28341e-08, 3.19681e-08
0.0005, 1.02372e-09, -4.12434e-10, -6.11290e-10, -8.94856e-11, 1.03410e-10, 3.99127e-11, 1.13008e-09, 9.38292e-06, -3.78017e-06, -5.60275e-06, -8.20197e-07, 9.47797e-07, 3.65820e-07
0.0006, 7.75224e-09, -3.12338e-09, -4.62886e-09, -6.77689e-10, 7.82917e-10, 3.02206e-10, 8.55771e-09, 6.72851e-05, -2.71094e-05, -4.01757e-05, -5.88203e-06, 6.79506e-06, 2.62293e-06
0.0007, 4.28092e-08, -1.72497e-08, -2.55595e-08, -3.74250e-09, 4.32099e-09, 1.66879e-09, 4.72575e-08, 3.50569e-04, -1.41263e-04, -2.09306e-04, -3.06481e-05, 3.53807e-05, 1.36658e-05
0.0008, 1.87568e-07, -7.55995e-08, -1.11968e-07, -1.64022e-08, 1.89012e-08, 7.31606e-09, 2.07059e-07, 1.44759e-03, -5.83498e-04, -8.64087e-04, -1.26597e-04, 1.45802e-04, 5.64728e-05
0.0009, 6.87298e-07, -2.77214e-07, -4.10081e-07, -6.01676e-08, 6.89323e-08, 2.68750e-08, 7.58726e-07, 4.99730e-03, -2.01615e-03, -2.98113e-03, -4.37654e-04, 5.00311e-04, 1.95589e-04
0.001, 2.17560e-06, -8.79098e-07, -1.29649e-06, -1.91088e-07, 2.15520e-07, 8.56832e-08, 2.40175e-06, 1.48831e-02, -6.01884e-03, -8.86406e-03, -1.30920e-03, 1.46588e-03, 5.88082e-04
0.0011, 6.05212e-06, -2.45551e-06, -3.59647e-06, -5.36109e-07, 5.82589e-07, 2.42294e-07, 6.68140e-06, 3.87651e-02, -1.57641e-02, -2.29998e-02, -3.45021e-03, 3.67069e-03, 1.56610e-03
0.0012, 1.48708e-05, -6.08125e-06, -8.78875e-06, -1.34262e-06, 1.35124e-06, 6.13444e-07, 1.64174e-05, 8.81867e-02, -3.62574e-02, -5.19228e-02, -8.06513e-03, 7.68649e-03, 3.71150e-03
0.0013, 3.22416e-05, -1.33497e-05, -1.88884e-05, -3.01748e-06, 2.65510e-06, 1.38783e-06, 3.55924e-05, 1.73708e-01, -7.26841e-02, -1.00997e-01, -1.67486e-02, 1.30386e-02, 7.74391e-03
0.0014, 6.17778e-05, -2.59813e-05, -3.57849e-05, -6.10221e-06, 4.41893e-06, 2.78723e-06, 6.81781e-05, 2.95362e-01, -1.26317e-01, -1.68964e-01, -3.08473e-02, 1.76383e-02, 1.39940e-02
0.0015, 1.05567e-04, -4.51016e-05, -6.04348e-05, -1.11052e-05, 6.36027e-06, 4.96918e-06, 1.16429e-04, 4.37895e-01, -1.91203e-01, -2.46499e-01, -5.00303e-02, 1.94133e-02, 2.18195e-02
0.0016, 1.63324e-04, -7.07079e-05, -9.25479e-05, -1.82319e-05, 8.18587e-06, 7.94898e-06, 1.79948e-04, 5.77568e-01, -2.56062e-01, -3.21132e-01, -7.12666e-02, 1.82560e-02, 2.97980e-02
0.0017, 2.32786e-04, -1.01775e-04, -1.30880e-04, -2.72862e-05, 9.73008e-06, 1.16060e-05, 2.56158e-04, 6.94615e-01, -3.10669e-01, -3.83325e-01, -9.05428e-02, 1.54422e-02, 3.65700e-02
0.0018, 3.10898e-04, -1.36849e-04, -1.73827e-04, -3.78453e-05, 1.09426e-05, 1.57512e-05, 3.41642e-04, 7.81127e-01, -3.50746e-01, -4.29463e-01, -1.05591e-01, 1.21255e-02, 4.14522e-02
0.0019, 3.94876e-04, -1.74606e-04, -2.19923e-04, -4.94734e-05, 1.18334e-05, 2.01972e-05, 4.33316e-04, 8.39773e-01, -3.77562e-01, -4.60966e-01, -1.16281e-01, 8.90771e-03, 4.44601e-02
0.002, 4.82649e-04, -2.14075e-04, -2.68068e-04, -6.18176e-05, 1.24377e-05, 2.47960e-05, 5.28906e-04, 8.77735e-01, -3.94698e-01, -4.81449e-01, -1.23442e-01, 6.04249e-03, 4.59875e-02
0.0021, 5.72853e-04, -2.54635e-04, -3.17519e-04, -7.46163e-05, 1.27990e-05, 2.94461e-05, 6.26922e-04, 9.02042e-01, -4.05601e-01, -4.94506e-01, -1.27988e-01, 3.61318e-03, 4.65015e-02
0.0022, 6.64640e-04, -2.95910e-04, -3.67803e-04, -8.76816e-05, 1.29603e-05, 3.40854e-05, 7.26447e-04, 9.17869e-01, -4.12747e-01, -5.02838e-01, -1.30652e-01, 1.61311e-03, 4.63924e-02
0.0023, 7.57495e-04, -3.37679e-04, -4.18625e-04, -1.00880e-04, 1.29592e-05, 3.86791e-05, 8.26931e-04, 9.28544e-01, -4.17686e-01, -5.08225e-01, -1.31985e-01, -1.04810e-05, 4.59375e-02
0.0024, 8.51102e-04, -3.79811e-04, -4.69802e-04, -1.14120e-04, 1.28265e-05, 4.32108e-05, 9.28046e-04, 9.36071e-01, -4.21319e-01, -5.11771e-01, -1.32398e-01, -1.32735e-03, 4.53165e-02
0.0025, 9.45264e-04, -4.22226e-04, -5.21216e-04, -1.27340e-04, 1.25859e-05, 4.76745e-05, 1.02959e-03, 9.41622e-01, -4.24150e-01, -5.14142e-01, -1.32198e-01, -2.40634e-03, 4.46377e-02
0.0026, 1.03985e-03, -4.64872e-04, -5.72791e-04, -1.40501e-04, 1.22552e-05, 5.20708e-05, 1.13145e-03, 9.45881e-01, -4.26463e-01, -5.15741e-01, -1.31610e-01, -3.30651e-03, 4.39627e-02
0.0027, 1.13478e-03, -5.07713e-04, -6.24472e-04, -1.53580e-04, 1.18478e-05, 5.64031e-05, 1.23353e-03, 9.49254e-01, -4.28414e-01, -5.16816e-01, -1.30795e-01, -4.07416e-03, 4.33229e-02
0.0028, 1.22998e-03, -5.50723e-04, -6.76224e-04, -1.66566e-04, 1.13735e-05, 6.06763e-05, 1.33579e-03, 9.51991e-01, -4.30098e-01, -5.17522e-01, -1.29860e-01, -4.74330e-03, 4.27317e-02
0.0029, 1.32540e-03, -5.93880e-04, -7.28021e-04, -1.79454e-04, 1.08397e-05, 6.48954e-05, 1.43818e-03, 9.54251e-01, -4.31571e-01, -5.17964e-01, -1.28875e-01, -5.33754e-03, 4.21910e-02
0.003, 1.42102e-03, -6.37167e-04, -7.79842e-04, -1.92242e-04, 1.02525e-05, 6.90650e-05, 1.54067e-03, 9.56143e-01, -4.32871e-01, -5.18211e-01, -1.27881e-01, -5.87236e-03, 4.16967e-02
0.0031, 1.51679e-03, -6.80570e-04, -8.31673e-04, -2.04932e-04, 9.61675e-06, 7.31891e-05, 1.64326e-03, 9.57742e-01, -4.34025e-01, -5.18312e-01, -1.26904e-01, -6.35734e-03, 4.12408e-02
0.0032, 1.61270e-03, -7.24075e-04, -8.83503e-04, -2.17528e-04, 8.93695e-06, 7.72705e-05, 1.74591e-03, 9.59105e-01, -4.35053e-01, -5.18303e-01, -1.25957e-01, -6.79795e-03, 4.08140e-02
0.0033, 1.70873e-03, -7.67672e-04, -9.35324e-04, -2.30032e-04, 8.21725e-06, 8.13112e-05, 1.84861e-03, 9.60274e-01, -4.35972e-01, -5.18209e-01, -1.25043e-01, -7.19704e-03, 4.04072e-02
0.0034, 1.80486e-03, -8.11352e-04, -9.87129e-04, -2.42449e-04, 7.46165e-06, 8.53124e-05, 1.95136e-03, 9.61283e-01, -4.36796e-01, -5.18051e-01, -1.24165e-01, -7.55594e-03, 4.00116e-02
0.0035, 1.90107e-03, -8.55106e-04, -1.03891e-03, -2.54781e-04, 6.67413e-06, 8.92744e-05, 2.05414e-03, 9.62157e-01, -4.37537e-01, -5.17843e-01, -1.23323e-01, -7.87524e-03, 3.96201e-02
0.0036, 1.99736e-03, -8.98926e-04, -1.09067e-03, -2.67032e-04, 5.85861e-06, 9.31971e-05, 2.15695e-03, 9.62919e-01, -4.38204e-01, -5.17596e-01, -1.22512e-01, -8.15526e-03, 3.92269e-02
0.0037, 2.09372e-03, -9.42807e-04, -1.14241e-03, -2.79205e-04, 5.01897e-06, 9.70799e-05, 2.25978e-03, 9.63585e-01, -4.38806e-01, -5.17319e-01, -1.21732e-01, -8.39639e-03, 3.88277e-02
0.0038, 2.19014e-03, -9.86742e-04, -1.19411e-03, -2.91303e-04, 4.15904e-06, 1.00922e-04, 2.36262e-03, 9.64171e-01, -4.39352e-01, -5.17019e-01, -1.20979e-01, -8.59924e-03, 3.84196e-02
0.0039, 2.28661e-03, -1.03073e-03, -1.24578e-03, -3.03328e-04, 3.28257e-06, 1.04722e-04, 2.46547e-03, 9.64688e-01, -4.39848e-01, -5.16701e-01, -1.20249e-01, -8.76468e-03, 3.80008e-02
0.004, 2.38312e-03, -1.07476e-03, -1.29741e-03, -3.15282e-04, 2.39318e-06, 1.08479e-04, 2.56833e-03, 9.65146e-01, -4.40300e-01, -5.16369e-01, -1.19542e-01, -8.89391e-03, 3.75705e-02
0.0041, 2.47968e-03, -1.11883e-03, -1.34902e-03, -3.27168e-04, 1.49435e-06, 1.12192e-04, 2.67118e-03, 9.65555e-01, -4.40713e-01, -5.16026e-01, -1.18853e-01, -8.98834e-03, 3.71288e-02
0.0042, 2.57627e-03, -1.16294e-03, -1.40058e-03, -3.38986e-04, 5.89387e-07, 1.15859e-04, 2.77403e-03, 9.65920e-01, -4.41091e-01, -5.15675e-01, -1.18181e-01, -9.04962e-03, 3.66761e-02
0.0043, 2.67290e-03, -1.20708e-03, -1.45212e-03, -3.50738e-04, -3.18572e-07, 1.19481e-04, 2.87688e-03, 9.66249e-01, -4.41440e-01, -5.15318e-01, -1.17525e-01, -9.07959e-03, 3.62134e-02
0.0044, 2.76955e-03, -1.25126e-03, -1.50361e-03, -3.62426e-04, -1.22659e-06, 1.23055e-04, 2.97971e-03, 9.66545e-01, -4.41761e-01, -5.14957e-01, -1.16882e-01, -9.08019e-03, 3.57421e-02
0.0045, 2.86623e-03, -1.29546e-03, -1.55507e-03, -3.74052e-04, -2.13193e-06, 1.26581e-04, 3.08254e-03, 9.66814e-01, -4.42059e-01, -5.14592e-01, -1.16251e-01, -9.05342e-03, 3.52636e-02
0.0046, 2.96294e-03, -1.33970e-03, -1.60649e-03, -3.85615e-04, -3.03207e-06, 1.30059e-04, 3.18535e-03, 9.67058e-01, -4.42334e-01, -5.14225e-01, -1.15631e-01, -9.00137e-03, 3.47794e-02
0.0047, 3.05967e-03, -1.38396e-03, -1.65788e-03, -3.97117e-04, -3.92468e-06, 1.33488e-04, 3.28814e-03, 9.67282e-01, -4.42591e-01, -5.13858e-01, -1.15022e-01, -8.92609e-03, 3.42911e-02
0.0048, 3.15641e-03, -1.42824e-03, -1.70923e-03, -4.08559e-04, -4.80764e-06, 1.36868e-04, 3.39092e-03, 9.67487e-01, -4.42830e-01, -5.13490e-01, -1.14421e-01, -8.82962e-03, 3.38003e-02
0.0049, 3.25318e-03, -1.47254e-03, -1.76054e-03, -4.19942e-04, -5.67904e-06, 1.40199e-04, 3.49368e-03, 9.67676e-01, -4.43053e-01, -5.13122e-01, -1.13828e-01, -8.71396e-03, 3.33084e-02
0.005, 3.34997e-03, -1.51687e-03, -1.81182e-03, -4.31266e-04, -6.53714e-06, 1.43481e-04, 3.59642e-03, 9.67851e-01, -4.43262e-01, -5.12755e-01, -1.13244e-01, -8.58103e-03, 3.28168e-02
0.0051, 3.44677e-03, -1.56122e-03, -1.86305e-03, -4.42533e-04, -7.38041e-06, 1.46714e-04, 3.69914e-03, 9.68014e-01, -4.43457e-01, -5.12390e-01, -1.12666e-01, -8.43270e-03, 3.23269e-02
0.0052, 3.54358e-03, -1.60558e-03, -1.91426e-03, -4.53742e-04, -8.20748e-06, 1.49898e-04, 3.80183e-03, 9.68165e-01, -4.43640e-01, -5.12026e-01, -1.12095e-01, -8.27071e-03, 3.18399e-02
0.0053, 3.64042e-03, -1.64996e-03, -1.96542e-03, -4.64895e-04, -9.01715e-06, 1.53033e-04, 3.90451e-03, 9.68307e-01, -4.43812e-01, -5.11665e-01, -1.11531e-01, -8.09672e-03, 3.13568e-02
0.0054, 3.73726e-03, -1.69436e-03, -2.01655e-03, -4.75993e-04, -9.80838e-06, 1.56121e-04, 4.00716e-03, 9.68440e-01, -4.43974e-01, -5.11306e-01, -1.10973e-01, -7.91229e-03, 3.08787e-02
0.0055, 3.83412e-03, -1.73877e-03, -2.06765e-03, -4.87035e-04, -1.05803e-05, 1.59162e-04, 4.10979e-03, 9.68566e-01, -4.44126e-01, -5.10949e-01, -1.10422e-01, -7.71886e-03, 3.04065e-02
0.0056, 3.93098e-03, -1.78320e-03, -2.11871e-03, -4.98022e-04, -1.13320e-05, 1.62156e-04, 4.21239e-03, 9.68685e-01, -4.44268e-01, -5.10595e-01, -1.09875e-01, -7.51777e-03, 2.99408e-02
0.0057, 4.02786e-03, -1.82764e-03, -2.16973e-03, -5.08956e-04, -1.20631e-05, 1.65104e-04, 4.31497e-03, 9.68797e-01, -4.44402e-01, -5.10244e-01, -1.09335e-01, -7.31025e-03, 2.94824e-02
0.0058, 4.12475e-03, -1.87209e-03, -2.22072e-03, -5.19836e-04, -1.27728e-05, 1.68007e-04, 4.41753e-03, 9.68904e-01, -4.44529e-01, -5.09896e-01, -1.08799e-01, -7.09745e-03, 2.90319e-02
0.0059, 4.22165e-03, -1.91656e-03, -2.27168e-03, -5.30663e-04, -1.34609e-05, 1.70866e-04, 4.52006e-03, 9.69007e-01, -4.44647e-01, -5.09551e-01, -1.08270e-01, -6.88037e-03, 2.85897e-02
0.006, 4.31857e-03, -1.96103e-03, -2.32260e-03, -5.41437e-04, -1.41268e-05, 1.73682e-04, 4.62257e-03, 9.69104e-01, -4.44759e-01, -5.09209e-01, -1.07745e-01, -6.65997e-03, 2.81562e-02
0.0061, 4.41549e-03, -2.00552e-03, -2.37349e-03, -5.52160e-04, -1.47706e-05, 1.76455e-04, 4.72505e-03, 9.69198e-01, -4.44864e-01, -5.08871e-01, -1.07226e-01, -6.43709e-03, 2.77319e-02
0.0062, 4.51241e-03, -2.05001e-03, -2.42434e-03, -5.62831e-04, -1.53918e-05, 1.79187e-04, 4.82750e-03, 9.69289e-01, -4.44962e-01, -5.08535e-01, -1.06711e-01, -6.21248e-03, 2.73168e-02
0.0063, 4.60935e-03, -2.09452e-03, -2.47516e-03, -5.73451e-04, -1.59905e-05, 1.81878e-04, 4.92993e-03, 9.69376e-01, -4.45054e-01, -5.08204e-01, -1.06202e-01, -5.98683e-03, 2.69113e-02
0.0064, 4.70630e-03, -2.13903e-03, -2.52595e-03, -5.84021e-04, -1.65666e-05, 1.84530e-04, 5.03234e-03, 9.69460e-01, -4.45141e-01, -5.07875e-01, -1.05697e-01, -5.76075e-03, 2.65155e-02
0.0065, 4.80325e-03, -2.18356e-03, -2.57670e-03, -5.94541e-04, -1.71200e-05, 1.87142e-04, 5.13472e-03, 9.69541e-01, -4.45222e-01, -5.07550e-01, -1.05198e-01, -5.53478e-03, 2.61295e-02
0.0066, 4.90021e-03, -2.22809e-03, -2.62743e-03, -6.05011e-04, -1.76510e-05, 1.89718e-04, 5.23708e-03, 9.69620e-01, -4.45297e-01, -5.07228e-01, -1.04704e-01, -5.30939e-03, 2.57534e-02
0.0067, 4.99718e-03, -2.27262e-03, -2.67812e-03, -6.15433e-04, -1.81595e-05, 1.92257e-04, 5.33941e-03, 9.69697e-01, -4.45367e-01, -5.06910e-01, -1.04214e-01, -5.08501e-03, 2.53871e-02
0.0068, 5.09416e-03, -2.31717e-03, -2.72878e-03, -6.25805e-04, -1.86457e-05, 1.94760e-04, 5.44171e-03, 9.69772e-01, -4.45433e-01, -5.06594e-01, -1.03729e-01, -4.86201e-03, 2.50307e-02
0.0069, 5.19115e-03, -2.36171e-03, -2.77940e-03, -6.36130e-04, -1.91098e-05, 1.97228e-04, 5.54399e-03, 9.69845e-01, -4.45494e-01, -5.06283e-01, -1.03249e-01, -4.64071e-03, 2.46841e-02
0.007, 5.28814e-03, -2.40627e-03, -2.83000e-03, -6.46408e-04, -1.95519e-05, 1.99663e-04, 5.64625e-03, 9.69917e-01, -4.45550e-01, -5.05974e-01, -1.02774e-01, -4.42139e-03, 2.43472e-02
0.0071, 5.38514e-03, -2.45083e-03, -2.88057e-03, -6.56638e-04, -1.99723e-05, 2.02065e-04, 5.74848e-03, 9.69987e-01, -4.45602e-01, -5.05669e-01, -1.02303e-01, -4.20430e-03, 2.40199e-02
0.0072, 5.48214e-03, -2.49539e-03, -2.93110e-03, -6.66822e-04, -2.03713e-05, 2.04435e-04, 5.85069e-03, 9.70055e-01, -4.45649e-01, -5.05367e-01, -1.01838e-01, -3.98962e-03, 2.37021e-02
0.0073, 5.57915e-03, -2.53996e-03, -2.98161e-03, -6.76959e-04, -2.07490e-05, 2.06774e-04, 5.95288e-03, 9.70122e-01, -4.45692e-01, -5.05068e-01, -1.01376e-01, -3.77756e-03, 2.33936e-02
0.0074, 5.67617e-03, -2.58454e-03, -3.03209e-03, -6.87051e-04, -2.11059e-05, 2.09084e-04, 6.05504e-03, 9.70189e-01, -4.45732e-01, -5.04772e-01, -1.00920e-01, -3.56824e-03, 2.30944e-02
0.0075, 5.77320e-03, -2.62911e-03, -3.08254e-03, -6.97098e-04, -2.14420e-05, 2.11364e-04, 6.15717e-03, 9.70253e-01, -4.45767e-01, -5.04479e-01, -1.00468e-01, -3.36179e-03, 2.28042e-02
0.0076, 5.87023e-03, -2.67369e-03, -3.13296e-03, -7.07100e-04, -2.17579e-05, 2.13616e-04, 6.25928e-03, 9.70317e-01, -4.45799e-01, -5.04190e-01, -1.00021e-01, -3.15831e-03, 2.25229e-02
0.0077, 5.96727e-03, -2.71828e-03, -3.18335e-03, -7.17058e-04, -2.20537e-05, 2.15841e-04, 6.36137e-03, 9.70380e-01, -4.45828e-01, -5.03903e-01, -9.95777e-02, -2.95788e-03, 2.22503e-02
0.0078, 6.06431e-03, -2.76286e-03, -3.23371e-03, -7.26972e-04, -2.23297e-05, 2.18040e-04, 6.46344e-03, 9.70442e-01, -4.45852e-01, -5.03619e-01, -9.91394e-02, -2.76056e-03, 2.19862e-02
0.0079, 6.16136e-03, -2.80745e-03, -3.28404e-03, -7.36843e-04, -2.25864e-05, 2.20213e-04, 6.56548e-03, 9.70504e-01, -4.45874e-01, -5.03339e-01, -9.87054e-02, -2.56640e-03, 2.17304e-02
0.008, 6.25842e-03, -2.85204e-03, -3.33435e-03, -7.46670e-04, -2.28239e-05, 2.22361e-04, 6.66750e-03, 9.70564e-01, -4.45892e-01, -5.03061e-01, -9.82759e-02, -2.37542e-03, 2.14827e-02
0.0081, 6.35548e-03, -2.89663e-03, -3.38463e-03, -7.56455e-04, -2.30427e-05, 2.24486e-04, 6.76950e-03, 9.70624e-01, -4.45907e-01, -5.02786e-01, -9.78507e-02, -2.18765e-03, 2.12430e-02
0.0082, 6.45255e-03, -2.94122e-03, -3.43488e-03, -7.66198e-04, -2.32430e-05, 2.26587e-04, 6.87147e-03, 9.70683e-01, -4.45919e-01, -5.02513e-01, -9.74298e-02, -2.00310e-03, 2.10109e-02
0.0083, 6.54962e-03, -2.98581e-03, -3.48510e-03, -7.75900e-04, -2.34252e-05, 2.28665e-04, 6.97343e-03, 9.70742e-01, -4.45927e-01, -5.02244e-01, -9.70132e-02, -1.82177e-03, 2.07864e-02
0.0084, 6.64670e-03, -3.03041e-03, -3.53530e-03, -7.85560e-04, -2.35895e-05, 2.30722e-04, 7.07536e-03, 9.70800e-01, -4.45933e-01, -5.01977e-01, -9.66008e-02, -1.64365e-03, 2.05692e-02
0.0085, 6.74379e-03, -3.07500e-03, -3.58547e-03, -7.95179e-04, -2.37364e-05, 2.32758e-04, 7.17727e-03, 9.70857e-01, -4.45936e-01, -5.01712e-01, -9.61926e-02, -1.46872e-03, 2.03591e-02
0.0086, 6.84088e-03, -3.11959e-03, -3.63562e-03, -8.04758e-04, -2.38661e-05, 2.34774e-04, 7.27915e-03, 9.70914e-01, -4.45937e-01, -5.01451e-01, -9.57886e-02, -1.29697e-03, 2.01559e-02
0.0087, 6.93798e-03, -3.16419e-03, -3.68574e-03, -8.14297e-04, -2.39789e-05, 2.36770e-04, 7.38102e-03, 9.70970e-01, -4.45934e-01, -5.01191e-01, -9.53887e-02, -1.12836e-03, 1.99594e-02
0.0088, 7.03508e-03, -3.20878e-03, -3.73583e-03, -8.23796e-04, -2.40752e-05, 2.38747e-04, 7.48286e-03, 9.71026e-01, -4.45929e-01, -5.00935e-01, -9.49928e-02, -9.62870e-04, 1.97695e-02
0.0089, 7.13219e-03, -3.25337e-03, -3.78590e-03, -8.33256e-04, -2.41553e-05, 2.40705e-04, 7.58468e-03, 9.71082e-01, -4.45921e-01, -5.00680e-01, -9.46010e-02, -8.00462e-04, 1.95860e-02
0.009, 7.22930e-03, -3.29796e-03, -3.83594e-03, -8.42677e-04, -2.42194e-05, 2.42646e-04, 7.68648e-03, 9.71137e-01, -4.45911e-01, -5.00428e-01, -9.42131e-02, -6.41100e-04, 1.94086e-02
0.0091, 7.32642e-03, -3.34255e-03, -3.88596e-03, -8.52060e-04, -2.42678e-05, 2.44570e-04, 7.78826e-03, 9.71191e-01, -4.45899e-01, -5.00179e-01, -9.38291e-02, -4.84744e-04, 1.92371e-02
0.0092, 7.42355e-03, -3.38714e-03, -3.93595e-03, -8.61405e-04, -2.43010e-05, 2.46477e-04, 7.89002e-03, 9.71246e-01, -4.45883e-01, -4.99931e-01, -9.34491e-02, -3.31351e-04, 1.90715e-02
0.0093, 7.52068e-03, -3.43173e-03, -3.98592e-03, -8.70712e-04, -2.43191e-05, 2.48368e-04, 7.99176e-03, 9.71299e-01, -4.45866e-01, -4.99686e-01, -9.30729e-02, -1.80878e-04, 1.89115e-02
0.0094, 7.61781e-03, -3.47631e-03, -4.03586e-03, -8.79982e-04, -2.43224e-05, 2.50244e-04, 8.09347e-03, 9.71353e-01, -4.45846e-01, -4.99444e-01, -9.27005e-02, -3.32794e-05, 1.87569e-02
0.0095, 7.71495e-03, -3.52090e-03, -4.08578e-03, -8.89216e-04, -2.43112e-05, 2.52105e-04, 8.19517e-03, 9.71406e-01, -4.45825e-01, -4.99203e-01, -9.23318e-02, 1.11490e-04, 1.86076e-02
0.0096, 7.81210e-03, -3.56548e-03, -4.13568e-03, -8.98412e-04, -2.42859e-05, 2.53951e-04, 8.29685e-03, 9.71459e-01, -4.45800e-01, -4.98964e-01, -9.19669e-02, 2.53479e-04, 1.84635e-02
0.0097, 7.90925e-03, -3.61005e-03, -4.18555e-03, -9.07573e-04, -2.42466e-05, 2.55783e-04, 8.39850e-03, 9.71511e-01, -4.45774e-01, -4.98728e-01, -9.16056e-02, 3.92733e-04, 1.83243e-02
0.0098, 8.00640e-03, -3.65463e-03, -4.23540e-03, -9.16698e-04, -2.41937e-05, 2.57602e-04, 8.50014e-03, 9.71564e-01, -4.45746e-01, -4.98493e-01, -9.12480e-02, 5.29301e-04, 1.81899e-02
0.0099, 8.10357e-03, -3.69920e-03, -4.28523e-03, -9.25787e-04, -2.41274e-05, 2.59408e-04, 8.60175e-03, 9.71616e-01, -4.45716e-01, -4.98261e-01, -9.08940e-02, 6.63232e-04, 1.80602e-02
0.01, 8.20073e-03, -3.74377e-03, -4.33503e-03, -9.34841e-04, -2.40479e-05, 2.61202e-04, 8.70335e-03, 9.71667e-01, -4.45683e-01, -4.98030e-01, -9.05434e-02, 7.94572e-04, 1.79350e-02
0.0101, 8.29791e-03, -3.78833e-03, -4.38481e-03, -9.43861e-04, -2.39556e-05, 2.62983e-04, 8.80493e-03, 9.71718e-01, -4.45649e-01, -4.97802e-01, -9.01964e-02, 9.23372e-04, 1.78142e-02
0.0102, 8.39508e-03, -3.83289e-03, -4.43457e-03, -9.52846e-04, -2.38506e-05, 2.64753e-04, 8.90648e-03, 9.71769e-01, -4.45613e-01, -4.97575e-01, -8.98529e-02, 1.04968e-03, 1.76976e-02
0.0103, 8.49226e-03, -3.87745e-03, -4.48430e-03, -9.61798e-04, -2.37333e-05, 2.66512e-04, 9.00802e-03, 9.71820e-01, -4.45575e-01, -4.97350e-01, -8.95127e-02, 1.17354e-03, 1.75851e-02
0.0104, 8.58945e-03, -3.92201e-03, -4.53402e-03, -9.70715e-04, -2.36038e-05, 2.68259e-04, 9.10954e-03, 9.71871e-01, -4.45535e-01, -4.97127e-01, -8.91759e-02, 1.29500e-03, 1.74766e-02
0.0105, 8.68664e-03, -3.96655e-03, -4.58371e-03, -9.79599e-04, -2.34623e-05, 2.69996e-04, 9.21104e-03, 9.71921e-01, -4.45494e-01, -4.96906e-01, -8.88424e-02, 1.41411e-03, 1.73720e-02
0.0106, 8.78384e-03, -4.01110e-03, -4.63338e-03, -9.88451e-04, -2.33092e-05, 2.71724e-04, 9.31252e-03, 9.71971e-01, -4.45451e-01, -4.96686e-01, -8.85122e-02, 1.53092e-03, 1.72711e-02
0.0107, 8.88104e-03, -4.05564e-03, -4.68302e-03, -9.97269e-04, -2.31447e-05, 2.73441e-04, 9.41398e-03, 9.72021e-01, -4.45406e-01, -4.96468e-01, -8.81853e-02, 1.64546e-03, 1.71738e-02
0.0108, 8.97825e-03, -4.10018e-03, -4.73265e-03, -1.00606e-03, -2.29689e-05, 2.75149e-04, 9.51542e-03, 9.72070e-01, -4.45359e-01, -4.96252e-01, -8.78615e-02, 1.75780e-03, 1.70800e-02
0.0109, 9.07546e-03, -4.14471e-03, -4.78225e-03, -1.01481e-03, -2.27821e-05, 2.76848e-04, 9.61684e-03, 9.72119e-01, -4.45311e-01, -4.96038e-01, -8.75409e-02, 1.86796e-03, 1.69896e-02
0.011, 9.17268e-03, -4.18923e-03, -4.83183e-03, -1.02353e-03, -2.25845e-05, 2.78538e-04, 9.71825e-03, 9.72168e-01, -4.45261e-01, -4.95825e-01, -8.72234e-02, 1.97600e-03, 1.69025e-02
0.0111, 9.26990e-03, -4.23375e-03, -4.88140e-03, -1.03222e-03, -2.23763e-05, 2.80220e-04, 9.81964e-03, 9.72217e-01, -4.45210e-01, -4.95613e-01, -8.69089e-02, 2.08195e-03, 1.68186e-02
0.0112, 9.36713e-03, -4.27827e-03, -4.93094e-03, -1.04088e-03, -2.21577e-05, 2.81894e-04, 9.92100e-03, 9.72266e-01, -4.45157e-01, -4.95403e-01, -8.65975e-02, 2.18587e-03, 1.67378e-02
0.0113, 9.46436e-03, -4.32278e-03, -4.98046e-03, -1.04951e-03, -2.19290e-05, 2.83560e-04, 1.00224e-02, 9.72314e-01, -4.45102e-01, -4.95195e-01, -8.62891e-02, 2.28779e-03, 1.66600e-02
